id_route,type_route,distance,id_noeud1,id_noeud2
1465,b'D\xe9partementale',1.3,1217,1251
1468,Nationale,0.4,1220,1229
1471,b'D\xe9partementale',5.9,1223,1351
1472,Nationale,1.6,1223,1228
1475,b'D\xe9partementale',12.8,1226,1451
1477,b'D\xe9partementale',8.299999999999999,1228,1286
1478,Nationale,0.9,1229,1249
1480,Autoroute,1.8,1231,1257
1481,Nationale,2.9,1232,1250
1482,Nationale,4.8,1232,1326
1489,b'D\xe9partementale',1.4000000000000001,1241,1247
1490,b'D\xe9partementale',8.399999999999999,1241,1282
1493,b'D\xe9partementale',12.6,1244,1358
1494,b'D\xe9partementale',0.5,1244,1247
1495,b'D\xe9partementale',16.2,1244,1471
1498,b'D\xe9partementale',11.3,1247,1434
1500,Nationale,0.5,1249,1250
1501,Nationale,1.0,1249,1251
1502,Nationale,1.1,1250,1262
1503,b'D\xe9partementale',2.3,1251,1285
1504,b'D\xe9partementale',1.1,1251,1269
1511,b'D\xe9partementale',2.9,1257,1306
1512,Autoroute,5.0,1257,1356
1516,Sans objet,1.7,1262,1269
1517,Nationale,1.1,1262,1270
1520,b'D\xe9partementale',2.2,1285,1269
1525,b'D\xe9partementale',0.4,1269,1281
1526,b'D\xe9partementale',5.800000000000001,1270,1309
1527,Nationale,3.1,1270,1326
1530,Sans objet,3.7,1273,1282
1531,b'D\xe9partementale',0.7,1273,1286
1532,b'D\xe9partementale',23.099999999999998,1369,1327
1537,b'D\xe9partementale',3.1,1278,1300
1538,b'D\xe9partementale',11.100000000000001,1278,1395
1541,b'D\xe9partementale',3.5999999999999996,1281,1359
1542,b'D\xe9partementale',3.3,1281,1352
1544,Nationale,4.9,1282,1363
1546,b'D\xe9partementale',0.8,1285,1291
1547,b'D\xe9partementale',1.4,1286,1312
1551,b'D\xe9partementale',0.4,1290,1300
1552,b'D\xe9partementale',7.4,1290,1331
1553,b'D\xe9partementale',4.0,1291,1330
1554,b'D\xe9partementale',3.5,1291,1352
1557,b'D\xe9partementale',0.8,1294,1304
1558,b'D\xe9partementale',7.6000000000000005,1294,1314
1562,b'D\xe9partementale',9.2,1298,1317
1565,b'D\xe9partementale',13.9,1300,1536
1569,b'D\xe9partementale',12.2,1304,1333
1570,b'D\xe9partementale',18.1,1304,1534
1572,b'D\xe9partementale',2.6,1306,1356
1577,b'D\xe9partementale',9.8,1312,1351
1578,b'D\xe9partementale',2.0,1312,1343
1585,b'D\xe9partementale',6.5,1327,1340
1592,Nationale,28.400000000000002,1326,1534
1593,b'D\xe9partementale',12.100000000000001,1327,1478
1596,b'D\xe9partementale',9.3,1330,1385
1597,Autoroute,18.2,1330,1668
1606,Sans objet,0.7,1340,1347
1607,b'D\xe9partementale',6.6,1340,1428
1608,b'D\xe9partementale',1.3,1341,1364
1609,b'D\xe9partementale',0.8,1341,1353
1611,b'D\xe9partementale',10.100000000000001,1343,1434
1612,b'D\xe9partementale',1.1,1343,1363
1616,Autoroute,14.5,1347,1577
1620,b'D\xe9partementale',20.7,1351,1504
1621,b'D\xe9partementale',9.2,1351,1504
1622,b'D\xe9partementale',1.3,1352,1359
1623,b'D\xe9partementale',16.400000000000002,1352,1649
1624,b'D\xe9partementale',0.4,1353,1358
1625,b'D\xe9partementale',1.0,1353,1364
1628,Autoroute,13.0,1356,1512
1629,b'D\xe9partementale',10.799999999999999,1356,1502
1631,b'D\xe9partementale',2.9000000000000004,1358,1389
1632,b'D\xe9partementale',30.1,1359,1801
1636,Nationale,5.300000000000001,1363,1436
1637,Sans objet,5.0,1363,1436
1638,b'D\xe9partementale',11.9,1364,1458
1639,Sans objet,2.6,1364,1389
1644,b'D\xe9partementale',11.8,1369,1406
1645,b'D\xe9partementale',10.1,1369,1510
1661,b'D\xe9partementale',8.700000000000001,1385,1437
1662,b'D\xe9partementale',17.900000000000002,1385,1659
1665,b'D\xe9partementale',0.8,1388,1395
1666,b'D\xe9partementale',1.3,1388,1406
1667,b'D\xe9partementale',12.599999999999998,1388,1591
1668,b'D\xe9partementale',4.8,1389,1471
1674,b'D\xe9partementale',14.999999999999998,1395,1522
1685,b'D\xe9partementale',14.9,1406,1586
1707,b'D\xe9partementale',7.2,1428,1510
1708,b'D\xe9partementale',9.0,1428,1597
1714,b'D\xe9partementale',10.2,1434,1593
1715,Sans objet,6.800000000000001,1435,1562
1716,Nationale,5.5,1436,1551
1717,b'D\xe9partementale',6.699999999999999,1437,1485
1718,Autoroute,7.7,1437,1582
1732,b'D\xe9partementale',2.5,1451,1482
1733,b'D\xe9partementale',1.9,1451,1485
1739,b'D\xe9partementale',14.8,1569,1475
1741,b'D\xe9partementale',1.2,1458,1484
1743,b'D\xe9partementale',5.1,1503,1475
1748,b'D\xe9partementale',18.9,1484,1508
1756,b'D\xe9partementale',7.6,1471,1611
1757,b'D\xe9partementale',10.4,1471,1634
1762,b'D\xe9partementale',1.4,1475,1488
1763,b'D\xe9partementale',7.6,1475,1569
1766,b'D\xe9partementale',10.3,1478,1609
1767,b'D\xe9partementale',3.7,1478,1503
1770,b'D\xe9partementale',1.6,1482,1502
1771,b'D\xe9partementale',1.2,1482,1513
1773,b'D\xe9partementale',8.4,1484,1634
1774,b'D\xe9partementale',2.2,1485,1513
1775,Sans objet,1.5,1485,1519
1778,b'D\xe9partementale',2.7,1488,1503
1779,b'D\xe9partementale',13.7,1488,1708
1793,b'D\xe9partementale',0.2,1502,1508
1794,b'D\xe9partementale',0.1,1504,1507
1797,b'D\xe9partementale',10.0,1507,1551
1798,b'D\xe9partementale',14.8,1507,1756
1799,b'D\xe9partementale',0.5,1508,1516
1801,b'D\xe9partementale',7.699999999999999,1510,1592
1802,b'D\xe9partementale',5.8,1510,1597
1804,Sans objet,1.0,1512,1519
1805,Autoroute,5.7,1512,1582
1806,b'D\xe9partementale',0.3,1513,1518
1808,b'D\xe9partementale',1.3,1519,1518
1810,Sans objet,1.2,1516,1526
1811,b'D\xe9partementale',4.3,1516,1548
1813,b'D\xe9partementale',1.2,1518,1523
1814,b'D\xe9partementale',24.6,1519,1668
1815,b'D\xe9partementale',5.2,1519,1584
1818,b'D\xe9partementale',2.9,1522,1536
1819,b'D\xe9partementale',12.2,1522,1604
1820,Sans objet,0.8,1523,1526
1821,b'D\xe9partementale',3.4,1523,1584
1824,b'D\xe9partementale',2.4,1526,1560
1831,Sans objet,6.699999999999999,1533,1562
1832,Nationale,0.8,1534,1547
1834,b'D\xe9partementale',0.9,1536,1547
1845,Nationale,1.1,1547,1559
1846,b'D\xe9partementale',16.9,1548,1662
1847,Sans objet,3.1,1548,1560
1850,Nationale,5.2,1551,1628
1858,b'D\xe9partementale',22.099999999999998,1559,1801
1859,Nationale,25.600000000000005,1559,2049
1861,Sans objet,3.7,1560,1584
1862,b'D\xe9partementale',17.8,1560,1850
1863,b'D\xe9partementale',0.3,1562,1567
1868,b'D\xe9partementale',3.6,1567,1615
1869,b'D\xe9partementale',8.3,1567,1605
1871,b'D\xe9partementale',11.6,1569,1738
1872,b'D\xe9partementale',14.7,1591,1586
1880,Sans objet,1.1,1577,1595
1881,Autoroute,6.7,1577,1664
1886,Autoroute,22.4,1582,1851
1887,Autoroute,8.9,1582,1731
1889,b'D\xe9partementale',6.9,1584,1712
1891,b'D\xe9partementale',0.8,1586,1592
1896,b'D\xe9partementale',1.2,1591,1604
1897,b'D\xe9partementale',0.1,1592,1594
1898,b'D\xe9partementale',6.2,1593,1626
1899,b'D\xe9partementale',11.2,1593,1628
1900,b'D\xe9partementale',7.8999999999999995,1594,1658
1901,b'D\xe9partementale',7.3,1594,1706
1902,Autoroute,0.9,1595,1597
1903,Autoroute,1.4,1595,1609
1905,b'D\xe9partementale',2.0,1597,1640
1913,b'D\xe9partementale',3.4,1604,1667
1917,Autoroute,2.2,1609,1656
1918,b'D\xe9partementale',2.4,1609,1638
1919,b'D\xe9partementale',0.5,1610,1615
1920,b'D\xe9partementale',0.4,1610,1615
1921,b'D\xe9partementale',5.6,1610,1691
1922,b'D\xe9partementale',1.2,1611,1626
1923,b'D\xe9partementale',10.399999999999999,1611,1679
1937,b'D\xe9partementale',7.6,1626,1768
1939,Nationale,0.5,1628,1633
1943,b'D\xe9partementale',9.0,1633,1735
1944,Nationale,6.8,1633,1764
1945,b'D\xe9partementale',2.1,1634,1662
1949,b'D\xe9partementale',0.0,1638,1640
1950,b'D\xe9partementale',0.8,1638,1646
1952,b'D\xe9partementale',1.2,1640,1654
1958,b'D\xe9partementale',2.5,1646,1656
1959,b'D\xe9partementale',1.4,1646,1671
1962,b'D\xe9partementale',1.1,1649,1659
1963,b'D\xe9partementale',2.7,1649,1686
1964,Sans objet,0.9,1649,1665
1967,b'D\xe9partementale',15.399999999999999,1709,1656
1970,b'D\xe9partementale',0.5,1654,1658
1971,b'D\xe9partementale',1.5,1654,1677
1973,Autoroute,6.4,1656,1763
1975,b'D\xe9partementale',1.9000000000000001,1658,1680
1976,b'D\xe9partementale',0.8,1659,1673
1977,b'D\xe9partementale',1.2,1659,1676
1980,b'D\xe9partementale',1.8,1662,1674
1981,b'D\xe9partementale',14.000000000000002,1662,1850
1983,Sans objet,0.9,1664,1680
1984,Autoroute,17.9,1664,1814
1985,Sans objet,0.5,1665,1676
1986,Sans objet,1.3,1665,1686
1988,b'D\xe9partementale',12.9,1667,1799
1989,b'D\xe9partementale',23.3,1667,2061
1990,b'D\xe9partementale',0.4,1668,1673
1991,Autoroute,9.5,1668,1851
1994,Sans objet,0.6,1671,1677
1995,b'D\xe9partementale',6.6,1671,1775
1997,b'D\xe9partementale',1.2,1673,1684
1998,b'D\xe9partementale',0.8,1674,1679
1999,b'D\xe9partementale',0.8,1674,1688
2001,Sans objet,0.3,1676,1684
2002,b'D\xe9partementale',2.3,1677,1701
2004,b'D\xe9partementale',6.699999999999999,1679,1723
2005,b'D\xe9partementale',9.6,1680,1706
2006,b'D\xe9partementale',2.2,1680,1701
2010,b'D\xe9partementale',20.5,1684,2036
2012,b'D\xe9partementale',15.200000000000001,1686,1875
2014,b'D\xe9partementale',15.4,1688,1903
2015,b'D\xe9partementale',14.4,1688,1912
2018,b'D\xe9partementale',13.1,1691,1895
2019,b'D\xe9partementale',29.0,1691,2146
2029,b'D\xe9partementale',7.000000000000001,1701,1800
2034,b'D\xe9partementale',6.4,1706,1799
2035,b'D\xe9partementale',3.4,1709,1708
2037,b'D\xe9partementale',8.8,1708,1728
2038,b'D\xe9partementale',6.699999999999999,1708,1838
2039,b'D\xe9partementale',11.1,1709,1852
2042,b'D\xe9partementale',1.8,1712,1731
2043,b'D\xe9partementale',16.9,1712,2021
2045,b'D\xe9partementale',4.0,1768,1720
2049,b'D\xe9partementale',2.8000000000000003,1734,1733
2052,b'D\xe9partementale',3.9000000000000004,1741,1746
2064,b'D\xe9partementale',23.800000000000004,1731,2036
2065,Autoroute,25.499999999999996,1731,2292
2067,b'D\xe9partementale',0.3,1733,1738
2068,b'D\xe9partementale',0.7,1733,1750
2069,b'D\xe9partementale',6.1000000000000005,1735,1756
2070,b'D\xe9partementale',5.5,1735,1846
2073,b'D\xe9partementale',0.9,1738,1741
2074,b'D\xe9partementale',0.4,1738,1748
2076,b'D\xe9partementale',6.6,1740,1820
2078,b'D\xe9partementale',0.9,1741,1748
2079,b'D\xe9partementale',3.7,1741,1803
2085,b'D\xe9partementale',0.2,1748,1750
2087,b'D\xe9partementale',7.4,1750,1838
2088,b'D\xe9partementale',1.6,1750,1785
2091,Sans objet,10.0,1753,1758
2092,b'D\xe9partementale',0.6,1754,1756
2093,b'D\xe9partementale',6.7,1754,1774
2094,b'D\xe9partementale',9.0,1754,1909
2102,Sans objet,0.5,1763,1775
2103,Autoroute,6.8,1763,1852
2104,b'D\xe9partementale',11.100000000000001,1764,1853
2105,Nationale,8.799999999999999,1764,1936
2106,b'D\xe9partementale',9.6,1764,1846
2110,b'D\xe9partementale',9.3,1768,1858
2111,b'D\xe9partementale',7.0,1768,1903
2117,b'D\xe9partementale',6.800000000000001,1775,1872
2127,b'D\xe9partementale',1.9000000000000001,1785,1803
2128,b'D\xe9partementale',25.3,1785,2343
2142,b'D\xe9partementale',5.7,1799,1869
2143,b'D\xe9partementale',1.5,1799,1826
2144,b'D\xe9partementale',7.8,1800,1859
2145,b'D\xe9partementale',8.899999999999999,1800,1952
2146,b'D\xe9partementale',7.199999999999999,1801,1894
2147,b'D\xe9partementale',24.300000000000004,1801,2093
2149,b'D\xe9partementale',4.7,1803,1820
2160,Sans objet,0.8,1814,1826
2161,Autoroute,17.7,1814,2029
2166,b'D\xe9partementale',21.000000000000004,2019,1820
2174,b'D\xe9partementale',6.700000000000001,1826,1935
2185,b'D\xe9partementale',5.4,1838,1915
2193,b'D\xe9partementale',2.6,1846,1877
2195,b'D\xe9partementale',2.3,1846,1890
2199,b'D\xe9partementale',6.4,1850,1912
2200,b'D\xe9partementale',13.299999999999999,1850,2021
2201,Autoroute,7.2,1851,1983
2202,b'D\xe9partementale',1.5,1852,1872
2203,Autoroute,11.4,1852,2032
2204,b'D\xe9partementale',1.6,1853,1858
2205,b'D\xe9partementale',8.7,1853,1942
2209,b'D\xe9partementale',10.2,1858,1903
2210,b'D\xe9partementale',1.3,1859,1869
2211,b'D\xe9partementale',6.5,1859,1952
2221,b'D\xe9partementale',12.3,1869,2002
2224,b'D\xe9partementale',5.3,1872,1950
2225,b'D\xe9partementale',6.4,1872,1982
2228,b'D\xe9partementale',1.6,1875,1892
2229,b'D\xe9partementale',1.7,1875,1907
2231,b'D\xe9partementale',4.1000000000000005,1877,1909
2232,b'D\xe9partementale',1.0,1877,1890
2245,b'D\xe9partementale',5.0,1890,1974
2247,b'D\xe9partementale',0.7,1892,1894
2248,b'D\xe9partementale',0.6,1892,1900
2250,b'D\xe9partementale',2.2,1894,1916
2251,b'D\xe9partementale',14.8,1895,2016
2252,b'D\xe9partementale',9.2,1895,2010
2257,b'D\xe9partementale',1.4,1900,1907
2258,b'D\xe9partementale',1.4,1900,1921
2260,Sans objet,7.0,1902,2016
2261,b'D\xe9partementale',11.0,1903,2131
2265,b'D\xe9partementale',15.100000000000001,1907,1983
2266,b'D\xe9partementale',0.7,1907,1921
2269,b'D\xe9partementale',6.2,1909,2017
2270,Sans objet,2.6,1910,1944
2272,b'D\xe9partementale',1.0,1912,1929
2274,b'D\xe9partementale',9.1,1915,1950
2275,b'D\xe9partementale',7.6,1915,2015
2276,b'D\xe9partementale',3.4,1916,1921
2277,b'D\xe9partementale',22.2,1916,2087
2282,b'D\xe9partementale',7.2,1921,2024
2289,b'D\xe9partementale',18.7,2131,1929
2291,Sans objet,16.8,1929,2360
2292,b'D\xe9partementale',2.0,1929,1960
2298,b'D\xe9partementale',4.800000000000001,1935,2005
2299,b'D\xe9partementale',10.5,1935,2029
2300,b'D\xe9partementale',1.0,1936,1942
2301,Nationale,0.8,1936,1949
2303,Sans objet,12.4,1938,2078
2308,b'D\xe9partementale',9.7,1942,1996
2314,b'D\xe9partementale',7.1,1949,1974
2315,Nationale,14.600000000000001,1949,2335
2316,b'D\xe9partementale',6.6,1950,1982
2317,b'D\xe9partementale',4.9,1950,2015
2319,b'D\xe9partementale',0.4,1952,1957
2324,b'D\xe9partementale',15.100000000000001,1957,2002
2325,b'D\xe9partementale',3.3,1957,1977
2326,b'D\xe9partementale',10.4,1957,2211
2329,Sans objet,4.7,1960,2012
2330,b'D\xe9partementale',5.9,1960,2012
2342,b'D\xe9partementale',14.4,1982,1973
2345,b'D\xe9partementale',5.3,1974,2017
2352,b'D\xe9partementale',8.3,1982,2144
2353,b'D\xe9partementale',7.199999999999999,1983,2052
2354,Autoroute,9.8,1983,2239
2367,b'D\xe9partementale',12.2,1996,2131
2368,b'D\xe9partementale',10.9,1996,2242
2373,Sans objet,2.2,2001,2019
2374,b'D\xe9partementale',0.1,2002,2005
2377,b'D\xe9partementale',10.4,2005,2109
2382,b'D\xe9partementale',10.8,2010,2027
2383,b'D\xe9partementale',6.4,2010,2153
2385,b'D\xe9partementale',13.5,2012,2317
2388,b'D\xe9partementale',3.9,2015,2085
2389,b'D\xe9partementale',0.8,2015,2022
2390,Nationale,3.5,2016,2083
2391,b'D\xe9partementale',0.9,2016,2027
2392,Sans objet,4.4,2017,2096
2393,b'D\xe9partementale',4.4,2017,2100
2394,Sans objet,9.7,2018,2208
2395,b'D\xe9partementale',0.9,2019,2030
2398,b'D\xe9partementale',9.600000000000001,2021,2298
2399,b'D\xe9partementale',0.6,2022,2032
2400,b'D\xe9partementale',7.3999999999999995,2022,2144
2402,b'D\xe9partementale',0.1,2024,2026
2403,b'D\xe9partementale',18.099999999999998,2024,2135
2404,b'D\xe9partementale',17.0,2026,2095
2405,b'D\xe9partementale',8.1,2026,2249
2407,b'D\xe9partementale',1.3,2027,2047
2408,b'D\xe9partementale',3.4,2028,2030
2409,b'D\xe9partementale',1.4,2028,2056
2410,b'D\xe9partementale',18.8,2028,2118
2411,Nationale,3.5,2029,2061
2412,Autoroute,5.1,2029,2157
2413,b'D\xe9partementale',23.400000000000002,2030,2343
2414,b'D\xe9partementale',2.2,2030,2073
2417,Autoroute,3.4,2032,2085
2420,b'D\xe9partementale',1.4,2036,2052
2421,b'D\xe9partementale',2.8,2036,2086
2431,Sans objet,1.4,2047,2083
2432,b'D\xe9partementale',12.8,2047,2207
2433,Nationale,2.3000000000000003,2073,2059
2435,Nationale,1.3,2049,2061
2436,Nationale,3.2,2049,2087
2437,Nationale,0.9,2049,2077
2440,b'D\xe9partementale',1.9000000000000001,2052,2095
2444,Nationale,0.7,2056,2060
2445,b'D\xe9partementale',11.7,2056,2171
2446,Nationale,1.8,2056,2097
2450,b'D\xe9partementale',2.1,2061,2101
2456,b'D\xe9partementale',7.5,2110,2078
2464,b'D\xe9partementale',32.900000000000006,2073,2706
2465,b'D\xe9partementale',5.4,2073,2184
2468,b'D\xe9partementale',1.2,2077,2093
2469,Nationale,1.3,2077,2101
2470,b'D\xe9partementale',1.3,2078,2096
2475,Nationale,7.3,2083,2304
2477,b'D\xe9partementale',8.100000000000001,2085,2303
2478,Autoroute,11.5,2085,2366
2479,b'D\xe9partementale',4.3,2086,2227
2480,b'D\xe9partementale',7.300000000000001,2086,2220
2481,b'D\xe9partementale',1.9,2087,2106
2482,Nationale,2.0,2087,2121
2488,b'D\xe9partementale',0.5,2093,2106
2490,b'D\xe9partementale',5.0,2095,2229
2491,b'D\xe9partementale',1.8,2096,2100
2492,b'D\xe9partementale',0.4,2096,2107
2493,Nationale,3.6999999999999997,2097,2210
2494,b'D\xe9partementale',3.0,2097,2184
2495,b'D\xe9partementale',17.200000000000003,2218,2103
2498,b'D\xe9partementale',14.600000000000001,2100,2335
2499,Sans objet,1.5,2101,2136
2504,b'D\xe9partementale',0.4,2106,2119
2505,Sans objet,24.200000000000003,2107,2785
2506,b'D\xe9partementale',7.9,2107,2246
2508,b'D\xe9partementale',7.3999999999999995,2109,2166
2509,Sans objet,1.6,2109,2136
2510,b'D\xe9partementale',7.800000000000001,2111,2174
2518,b'D\xe9partementale',3.4000000000000004,2119,2121
2519,Sans objet,1.6,2119,2170
2522,b'D\xe9partementale',5.6,2121,2134
2523,Nationale,4.5,2121,2267
2526,b'D\xe9partementale',5.300000000000001,2128,2135
2534,b'D\xe9partementale',0.7,2131,2149
2537,b'D\xe9partementale',3.5,2135,2259
2539,Sans objet,0.7,2136,2156
2541,b'D\xe9partementale',16.4,2189,2226
2547,b'D\xe9partementale',0.6,2144,2163
2549,b'D\xe9partementale',0.2,2146,2151
2550,b'D\xe9partementale',9.9,2146,2393
2552,b'D\xe9partementale',0.4,2149,2168
2553,b'D\xe9partementale',10.3,2149,2242
2555,b'D\xe9partementale',7.300000000000001,2151,2173
2556,b'D\xe9partementale',17.400000000000002,2151,2526
2558,b'D\xe9partementale',9.6,2153,2393
2559,b'D\xe9partementale',8.8,2153,2409
2560,Sans objet,4.7,2154,2157
2561,Sans objet,0.1,2154,2156
2562,Sans objet,0.9,2154,2179
2564,Sans objet,1.7,2156,2170
2565,Autoroute,2.1,2157,2224
2566,b'D\xe9partementale',18.599999999999998,2211,2164
2571,Sans objet,2.1,2162,2208
2572,b'D\xe9partementale',20.5,2163,2294
2573,b'D\xe9partementale',1.0,2163,2191
2576,b'D\xe9partementale',5.300000000000001,2196,2172
2578,b'D\xe9partementale',14.6,2168,2361
2579,b'D\xe9partementale',8.1,2168,2424
2581,Sans objet,1.3,2170,2188
2584,b'D\xe9partementale',0.5,2174,2180
2585,b'D\xe9partementale',5.1,2174,2195
2590,Sans objet,0.7,2179,2197
2591,b'D\xe9partementale',6.1,2179,2286
2592,b'D\xe9partementale',8.4,2180,2193
2593,b'D\xe9partementale',14.9,2180,2621
2597,b'D\xe9partementale',2.5,2184,2210
2598,b'D\xe9partementale',9.7,2184,2422
2602,Sans objet,1.4,2188,2205
2603,Sans objet,3.5999999999999996,2188,2268
2605,b'D\xe9partementale',13.5,2191,2601
2606,b'D\xe9partementale',10.6,2191,2493
2607,b'D\xe9partementale',4.0,2209,2195
2611,b'D\xe9partementale',1.7,2195,2262
2612,Sans objet,1.5,2197,2205
2613,Sans objet,2.7,2197,2295
2620,Sans objet,7.199999999999999,2215,2209
2622,b'D\xe9partementale',2.3,2205,2293
2623,b'D\xe9partementale',14.0,2292,2220
2625,b'D\xe9partementale',1.6,2207,2218
2626,b'D\xe9partementale',10.4,2207,2304
2627,b'D\xe9partementale',11.2,2207,2456
2628,Sans objet,0.3,2208,2226
2629,b'D\xe9partementale',0.7,2209,2235
2630,Nationale,9.799999999999999,2210,2515
2631,b'D\xe9partementale',6.0,2211,2321
2632,b'D\xe9partementale',8.3,2211,2462
2636,b'D\xe9partementale',11.399999999999999,2215,2401
2637,b'D\xe9partementale',8.2,2215,2466
2639,b'D\xe9partementale',6.3,2270,2218
2642,b'D\xe9partementale',5.0,2220,2227
2646,Autoroute,20.0,2224,2454
2647,Autoroute,1.6,2224,2281
2649,Sans objet,0.1,2226,2230
2650,b'D\xe9partementale',6.0,2227,2229
2651,b'D\xe9partementale',5.0,2227,2373
2654,b'D\xe9partementale',4.3,2229,2239
2655,b'D\xe9partementale',11.200000000000001,2229,2544
2659,b'D\xe9partementale',3.2,2235,2262
2660,b'D\xe9partementale',9.9,2235,2466
2664,b'D\xe9partementale',0.3,2239,2240
2665,Autoroute,2.5,2239,2319
2666,b'D\xe9partementale',8.7,2240,2249
2667,Sans objet,2.5,2240,2318
2669,b'D\xe9partementale',10.5,2242,2476
2670,b'D\xe9partementale',12.299999999999999,2242,2378
2674,b'D\xe9partementale',7.3,2246,2269
2675,b'D\xe9partementale',4.1,2246,2362
